id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type,year
7077821,8739931,10000,10000,10000.0,60 months,24.08,288.15,F,F2,10+ years,RENT,48900.0,Source Verified,2019-09-01,Late (16-30 days),n,debt_consolidation,27.98,0,01/04/2005,2,31,9,12,6905.19,6905.19,7779.75,7779.75,3094.81,4684.94,0.0,0.0,0.0,01/12/2021,288.15,01/01/2022,0.0,1,INDIVIDUAL,2019
7076868,8739046,6000,6000,6000.0,36 months,12.35,200.3,B,B4,7 years,RENT,28000.0,Not Verified,2019-09-01,Late (31-120 days),n,credit_card,9.3,0,01/03/2004,0,32,3,12,2072.73,2072.73,5007.5,5007.5,3927.27,1080.23,0.0,0.0,0.0,01/10/2021,200.3,01/01/2022,0.0,1,INDIVIDUAL,2019
7076429,8738605,8000,8000,8000.0,36 months,12.35,267.06,B,B4,2 years,RENT,82000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,11.96,0,01/07/2006,0,31,16,23,2526.62,2526.62,6941.56,6941.56,5473.38,1468.18,0.0,0.0,0.0,01/11/2021,267.06,01/01/2022,0.0,1,INDIVIDUAL,2019
7076414,8738587,2000,2000,2000.0,36 months,10.64,65.14,B,B2,9 years,RENT,39126.4,Source Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,4.57,0,01/12/2001,0,72,12,32,680.8,680.8,1627.05,1627.05,1319.2,307.85,0.0,0.0,0.0,01/10/2021,65.14,01/01/2022,0.0,1,INDIVIDUAL,2019
7075271,8737421,6000,6000,6000.0,36 months,18.85,219.49,D,D3,< 1 year,MORTGAGE,29000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,29.67,0,01/04/1997,1,31,11,27,2383.21,2383.21,5267.76,5267.76,3616.79,1650.97,0.0,0.0,0.0,01/10/2021,219.49,01/01/2022,0.0,1,INDIVIDUAL,2019
7075227,8737374,20125,12000,20100.0,60 months,25.8,600.18,G,G1,10+ years,OWN,57300.0,Verified,2019-09-01,Late (31-120 days),n,home_improvement,5.01,1,01/03/2002,3,11,12,27,14936.61,14918.05,14399.67,14381.8,5188.39,9211.28,0.0,0.0,0.0,01/09/2021,600.18,01/01/2022,0.0,1,INDIVIDUAL,2019
7074509,8735947,18825,18825,18825.0,60 months,24.08,542.44,F,F2,5 years,RENT,43000.0,Source Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,17.27,0,01/09/2005,0,78,9,15,13571.61,13571.61,13587.62,13587.62,5253.39,8307.11,27.12,0.0,0.0,01/10/2021,542.44,01/01/2022,0.0,1,INDIVIDUAL,2019
7070817,8732678,20000,20000,20000.0,60 months,14.3,468.49,C,C1,10+ years,OWN,60000.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,25.92,1,01/10/1997,1,23,11,21,13648.88,13648.88,11243.52,11243.52,6351.12,4892.4,0.0,0.0,0.0,01/11/2021,468.49,01/01/2022,0.0,1,INDIVIDUAL,2019
7068267,8730336,12000,12000,12000.0,36 months,16.78,426.52,C,C5,10+ years,OWN,66000.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,31.49,0,01/03/2002,1,43,12,16,3963.62,3963.62,11126.57,11126.57,8036.38,3068.86,21.33,0.0,0.0,01/12/2021,426.52,01/01/2022,0.0,1,INDIVIDUAL,2019
7059672,8721700,7200,7200,7200.0,36 months,12.99,242.57,B,B4,2 years,RENT,33000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,20.47,0,01/09/2007,0,31,7,9,2967.84,2967.84,5577.41,5577.41,4232.16,1345.25,0.0,0.0,0.0,01/09/2021,242.57,01/01/2022,0.0,1,INDIVIDUAL,2019
7059611,8721644,14000,14000,14000.0,60 months,17.1,348.69,C,C5,10+ years,MORTGAGE,150000.0,Source Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,16.73,0,01/10/1994,0,31,12,23,9557.4,9557.4,8716.29,8716.29,4442.6,4273.69,0.0,0.0,0.0,01/11/2021,348.69,01/01/2022,0.0,1,INDIVIDUAL,2019
7059025,8721079,4100,4100,4100.0,36 months,11.55,135.3,B,B3,10+ years,OWN,55000.0,Not Verified,2019-09-01,Late (31-120 days),n,credit_card,8.05,0,01/09/1973,0,31,7,10,1287.55,1287.55,3546.65,3546.65,2812.45,704.2,30.0,0.0,0.0,01/11/2021,135.3,01/01/2022,0.0,1,INDIVIDUAL,2019
7058241,8720333,12000,12000,12000.0,36 months,12.35,400.59,B,B4,3 years,RENT,68000.0,Not Verified,2019-09-01,Late (31-120 days),n,credit_card,12.57,0,01/07/2002,0,37,13,15,4502.42,4502.42,9610.76,9610.76,7497.58,2113.18,0.0,0.0,0.0,01/09/2021,400.59,01/01/2022,0.0,1,INDIVIDUAL,2019
7057882,8719983,25000,25000,25000.0,36 months,13.507328482328484,858.46,C,C2,10+ years,MORTGAGE,145000.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,5.56,3,01/03/1992,1,8,11,25,8758.66,8758.66,21869.78,21869.78,16241.34,5585.52,42.92,0.0,0.0,01/01/2022,1000.0,01/01/2022,0.0,1,INDIVIDUAL,2019
7056671,8718810,11000,11000,10925.0,36 months,8.9,349.29,A,A5,10+ years,MORTGAGE,65000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,28.45,0,01/12/2001,0,31,15,24,3680.84,3655.72,8742.77,8683.19,7319.16,1423.61,0.0,0.0,0.0,01/10/2021,364.11,01/01/2022,0.0,1,INDIVIDUAL,2019
7050214,8712224,19000,19000,19000.0,60 months,13.68,438.96,C,C1,2 years,RENT,60000.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,11.46,0,01/07/1996,1,31,9,37,12910.06,12910.06,10535.04,10535.04,6089.94,4445.1,0.0,0.0,0.0,01/10/2021,438.96,01/01/2022,0.0,1,INDIVIDUAL,2019
7050152,8712167,15000,15000,15000.0,36 months,13.507328482328484,578.31,E,E5,3 years,RENT,48122.0,Not Verified,2019-09-01,Late (31-120 days),n,other,6.27,0,01/05/2009,1,31,4,4,6626.16,6626.16,13301.13,13301.13,8373.84,4927.29,0.0,0.0,0.0,01/09/2021,578.31,01/01/2022,0.0,1,INDIVIDUAL,2019
7049438,8711467,26375,26375,26300.0,60 months,15.88,639.71,C,C4,10+ years,MORTGAGE,60000.0,Source Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,21.5,0,01/12/1985,0,64,16,20,18228.82,18176.97,15426.15,15382.31,8146.18,7247.98,31.99,0.0,0.0,01/01/2022,78.31,01/01/2022,0.0,1,INDIVIDUAL,2019
7049185,8711216,5000,5000,5000.0,36 months,17.56,179.67,D,D1,7 years,RENT,52000.0,Not Verified,2019-09-01,Late (31-120 days),n,other,11.82,0,01/03/2007,0,31,7,8,1660.21,1660.21,4670.72,4670.72,3339.79,1330.93,0.0,0.0,0.0,01/11/2021,179.67,01/01/2022,0.0,1,INDIVIDUAL,2019
7047715,8709809,16000,16000,16000.0,60 months,15.22,382.49,C,C3,5 years,OWN,70000.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,20.91,0,01/05/1998,3,31,14,28,10758.88,10758.88,9622.5,9622.5,5241.12,4381.38,0.0,0.0,0.0,01/10/2021,447.59,01/01/2022,0.0,1,INDIVIDUAL,2019
7015366,8657530,27300,27300,27300.0,60 months,20.8,735.49,E,E1,8 years,MORTGAGE,84000.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,10.83,0,01/07/2004,1,42,11,23,19575.17,19575.17,17651.76,17651.76,7724.83,9926.93,0.0,0.0,0.0,01/09/2021,735.49,01/01/2022,0.0,1,INDIVIDUAL,2019
9058176,8656981,30000,30000,30000.0,36 months,13.507328482328484,996.29,B,B3,10+ years,MORTGAGE,120000.0,Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,13.62,0,01/04/1997,0,31,10,17,13814.48,13814.48,20921.91,20921.91,16185.52,4736.39,0.0,0.0,0.0,01/10/2021,996.29,01/01/2022,0.0,1,INDIVIDUAL,2019
7004655,8646805,10000,10000,10000.0,36 months,11.55,330.0,B,B3,8 years,MORTGAGE,70000.0,Not Verified,2019-09-01,Late (31-120 days),n,home_improvement,14.07,0,01/01/1999,1,31,15,22,3172.93,3172.93,8596.7,8596.7,6827.07,1769.63,0.0,0.0,0.0,01/01/2022,330.0,01/01/2022,0.0,1,INDIVIDUAL,2019
6996158,8638306,21600,21600,21600.0,60 months,15.88,523.9,C,C4,1 year,MORTGAGE,57200.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,13.47,0,01/02/1997,1,31,6,20,14600.13,14600.13,13097.5,13097.5,6999.87,6097.63,0.0,0.0,0.0,01/10/2021,523.9,01/01/2022,0.0,1,INDIVIDUAL,2019
6976050,8618150,5000,5000,5000.0,36 months,21.6,189.92,E,E3,10+ years,MORTGAGE,75000.0,Verified,2019-09-01,Late (16-30 days),n,debt_consolidation,16.36,0,01/10/1983,4,29,6,29,1570.73,1570.73,5122.89,5122.89,3429.27,1693.62,0.0,0.0,0.0,01/12/2021,189.92,01/01/2022,0.0,1,INDIVIDUAL,2019
6974714,8616857,5000,5000,5000.0,36 months,20.31,186.61,D,D5,6 years,MORTGAGE,46000.0,Not Verified,2019-09-01,Late (31-120 days),n,home_improvement,16.51,1,01/09/2000,1,15,13,33,1858.94,1858.94,4664.7,4664.7,3141.06,1523.64,0.0,0.0,0.0,01/10/2021,186.61,01/01/2022,0.0,1,INDIVIDUAL,2019
6966271,8608409,31300,31300,31300.0,60 months,21.15,849.42,E,E2,10+ years,MORTGAGE,175000.0,Verified,2019-09-01,Late (31-120 days),n,home_improvement,4.76,1,01/04/2002,0,4,15,40,21590.52,21590.52,22072.02,22072.02,9709.48,12362.54,0.0,0.0,0.0,01/11/2021,849.42,01/01/2022,0.0,1,INDIVIDUAL,2019
6955142,8597275,13250,13250,13250.0,36 months,13.05,446.77,B,B5,10+ years,RENT,55000.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,23.54,1,01/01/2003,0,19,8,19,5203.94,5203.94,10719.83,10719.83,8046.06,2673.77,0.0,0.0,0.0,01/01/2022,446.77,01/01/2022,0.0,1,INDIVIDUAL,2019
6940023,8582026,17500,17500,17500.0,36 months,10.64,569.95,B,B2,9 years,MORTGAGE,110300.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,22.35,0,01/11/2003,0,31,12,20,5434.46,5434.46,14814.15,14814.15,12065.54,2748.61,0.0,0.0,0.0,01/11/2021,569.95,01/01/2022,0.0,1,INDIVIDUAL,2019
6938155,8580171,12000,12000,12000.0,60 months,22.7,336.23,E,E5,1 year,MORTGAGE,57500.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,32.45,0,01/10/2000,0,31,13,23,8720.72,8720.72,8069.12,8069.12,3279.28,4789.84,0.0,0.0,0.0,01/09/2021,336.23,01/01/2022,0.0,1,INDIVIDUAL,2019
6936883,8578914,10000,10000,10000.0,36 months,9.71,321.32,B,B1,9 years,MORTGAGE,120000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,24.79,1,01/02/1997,1,18,17,28,3076.3,3076.3,8351.82,8351.82,6923.7,1428.12,0.0,0.0,0.0,01/12/2021,321.32,01/01/2022,0.0,1,INDIVIDUAL,2019
6929343,8571261,5000,5000,5000.0,36 months,12.35,166.91,B,B4,10+ years,RENT,50000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,12.05,0,01/06/2002,1,31,14,22,1728.67,1728.67,4177.93,4177.93,3271.33,906.6,0.0,0.0,0.0,01/10/2021,166.91,01/01/2022,0.0,1,INDIVIDUAL,2019
6926121,8568173,19125,19125,19125.0,60 months,9.71,403.63,B,B1,9 years,MORTGAGE,43201.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,17.0,0,01/06/2000,0,31,10,37,11959.75,11959.75,10487.28,10487.28,7165.25,3322.03,0.0,0.0,0.0,01/11/2021,403.63,01/01/2022,0.0,1,INDIVIDUAL,2019
6918389,8560361,16000,12000,15975.0,36 months,11.55,528.0,B,B3,3 years,MORTGAGE,160000.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,14.43,1,01/09/1979,1,20,15,38,4599.58,4592.38,14253.65,14231.4,11400.42,2853.23,0.0,0.0,0.0,01/01/2022,528.0,01/01/2022,0.0,1,INDIVIDUAL,2019
6917089,8559091,12000,12000,12000.0,36 months,15.22,417.28,C,C3,10+ years,MORTGAGE,75000.0,Source Verified,2019-09-01,Late (16-30 days),n,debt_consolidation,7.58,1,01/01/1997,1,10,9,22,3531.07,3531.07,11261.76,11261.76,8468.93,2792.83,0.0,0.0,0.0,01/12/2021,417.28,01/01/2022,0.0,1,INDIVIDUAL,2019
6916771,8558786,11875,11875,11875.0,36 months,9.71,381.56,B,B1,10+ years,RENT,58500.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,15.06,1,01/02/1991,0,21,13,32,4001.97,4001.97,9536.75,9536.75,7873.03,1663.72,0.0,0.0,0.0,01/10/2021,381.56,01/01/2022,0.0,1,INDIVIDUAL,2019
6907261,8549266,7000,7000,7000.0,36 months,16.78,248.81,C,C5,9 years,OWN,38000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,24.09,0,01/05/1985,1,81,12,19,2731.15,2731.15,5971.04,5971.04,4268.85,1702.19,0.0,0.0,0.0,01/09/2021,248.81,01/01/2022,0.0,1,INDIVIDUAL,2019
6905972,8548029,5000,5000,5000.0,36 months,18.85,182.91,D,D3,3 years,RENT,27000.0,Not Verified,2019-09-01,Late (31-120 days),n,moving,28.44,0,01/12/2000,1,41,11,24,1838.53,1838.53,4643.17,4643.17,3161.47,1451.7,30.0,0.0,0.0,01/01/2022,55.61,01/01/2022,0.0,1,INDIVIDUAL,2019
6905265,8547364,5000,5000,5000.0,36 months,13.507328482328484,184.6,D,D4,10+ years,MORTGAGE,120000.0,Not Verified,2019-09-01,Late (31-120 days),n,house,5.8,0,01/01/1990,1,65,8,19,1693.61,1693.61,4814.25,4814.25,3306.39,1492.86,15.0,0.0,0.0,01/11/2021,384.2,01/01/2022,0.0,1,INDIVIDUAL,2019
6899695,8541607,31300,31300,31300.0,36 months,22.2,868.04,E,E4,1 year,OWN,70000.0,Verified,2019-09-01,Late (31-120 days),n,home_improvement,23.09,3,01/07/1991,1,10,12,30,22210.74,22210.74,22569.04,22569.04,9089.26,13479.78,0.0,0.0,0.0,01/01/2022,868.04,01/01/2022,0.0,1,INDIVIDUAL,2019
6889177,8531068,5000,5000,5000.0,36 months,12.35,166.91,B,B4,5 years,RENT,42000.0,Source Verified,2019-09-01,Late (31-120 days),n,credit_card,26.46,0,01/03/2002,0,31,13,23,1728.66,1728.66,4171.05,4171.05,3271.34,899.71,0.0,0.0,0.0,01/10/2021,166.91,01/08/2021,0.0,1,INDIVIDUAL,2019
6888776,8530684,6000,6000,6000.0,36 months,12.35,200.3,B,B4,10+ years,RENT,52000.0,Verified,2019-09-01,Late (16-30 days),n,debt_consolidation,14.54,0,01/05/2000,0,31,13,17,987.05,987.05,6002.94,6002.94,5012.95,989.99,0.0,0.0,0.0,01/12/2021,200.3,01/01/2022,0.0,1,INDIVIDUAL,2019
6888732,8530642,10000,10000,10000.0,36 months,12.35,333.82,B,B4,6 years,RENT,46000.0,Not Verified,2019-08-01,Late (31-120 days),n,credit_card,5.61,0,01/03/1998,0,72,7,9,3459.86,3459.86,8343.05,8343.05,6540.14,1802.91,0.0,0.0,0.0,01/10/2021,333.82,01/01/2022,0.0,1,INDIVIDUAL,2019
6886461,8528484,2150,2150,2150.0,36 months,18.85,78.65,D,D3,10+ years,RENT,8520.0,Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,16.06,0,01/07/1980,1,31,5,9,790.12,790.12,1965.66,1965.66,1359.88,605.78,0.0,0.0,0.0,01/10/2021,78.65,01/01/2022,0.0,1,INDIVIDUAL,2019
6886250,8528284,11000,11000,11000.0,36 months,17.56,395.26,D,D1,< 1 year,RENT,54000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,15.18,3,01/09/2001,1,7,6,10,3528.02,3528.02,10507.64,10507.64,7471.98,3000.9,34.76,0.0,0.0,01/12/2021,200.0,01/01/2022,0.0,1,INDIVIDUAL,2019
6885683,8527744,25000,25000,25000.0,36 months,13.507328482328484,858.46,C,C2,10+ years,MORTGAGE,160000.0,Source Verified,2019-09-01,Late (16-30 days),n,debt_consolidation,13.3,4,01/04/2004,3,12,16,27,7293.04,7293.04,23178.42,23178.42,17706.96,5471.46,0.0,0.0,0.0,01/12/2021,1716.92,01/01/2022,0.0,1,INDIVIDUAL,2019
6885507,8527583,20000,20000,20000.0,60 months,13.507328482328484,596.45,G,G1,10+ years,MORTGAGE,82632.0,Verified,2019-08-01,Late (16-30 days),n,credit_card,19.59,1,01/02/2004,3,15,16,27,13993.19,13993.19,16101.9,16101.9,6006.81,10095.09,0.0,0.0,0.0,01/12/2021,596.45,01/01/2022,0.0,1,INDIVIDUAL,2019
6878704,8500340,22400,22400,22400.0,60 months,13.68,517.51,C,C1,10+ years,MORTGAGE,124000.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,10.18,0,01/09/2002,1,31,6,10,14170.5,14170.5,13990.97,13990.97,8229.5,5735.59,25.88,0.0,0.0,01/12/2021,517.51,01/01/2022,0.0,1,INDIVIDUAL,2019
6878146,8499845,18000,18000,17950.0,36 months,12.35,600.88,B,B4,5 years,RENT,45435.0,Source Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,19.47,0,01/08/2001,0,77,10,17,6221.58,6204.27,15018.0,14976.32,11778.42,3239.58,0.0,0.0,0.0,01/10/2021,600.88,01/01/2022,0.0,1,INDIVIDUAL,2019
6845528,8467684,12425,12425,12375.0,36 months,13.68,422.73,C,C1,10+ years,RENT,46000.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,20.4,0,01/09/1994,0,31,7,9,4716.39,4697.41,10144.92,10104.1,7708.61,2436.31,0.0,0.0,0.0,01/09/2021,422.73,01/11/2021,0.0,1,INDIVIDUAL,2019
6845206,8467359,5375,5375,5375.0,36 months,12.35,179.43,B,B4,10+ years,RENT,20738.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,32.46,0,01/08/1999,1,31,5,11,1696.72,1696.72,4665.08,4665.08,3678.28,986.8,0.0,0.0,0.0,01/11/2021,179.43,01/01/2022,0.0,1,INDIVIDUAL,2019
6844869,8467022,10000,12000,10000.0,36 months,20.31,373.22,D,D5,2 years,RENT,70000.0,Not Verified,2019-08-01,Late (31-120 days),n,other,14.82,0,01/01/2005,0,31,9,42,3150.7,3150.7,10102.89,10102.89,6849.3,3253.59,0.0,0.0,0.0,01/01/2022,402.05,01/01/2022,0.0,1,INDIVIDUAL,2019
6838148,8460194,9450,9450,9450.0,36 months,10.64,307.78,B,B2,10+ years,OWN,34000.0,Not Verified,2019-09-01,Late (31-120 days),n,debt_consolidation,22.76,0,01/12/1990,1,29,12,23,2934.62,2934.62,7999.53,7999.53,6515.38,1484.15,0.0,0.0,0.0,01/11/2021,307.78,01/01/2022,0.0,1,INDIVIDUAL,2019
6837591,8459649,26500,26500,26500.0,60 months,16.78,655.47,C,C5,10+ years,MORTGAGE,60000.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,23.64,0,01/06/2001,0,31,17,38,18044.37,18044.37,16384.6,16384.6,8455.63,7928.97,0.0,0.0,0.0,01/11/2021,655.47,01/01/2022,0.0,1,INDIVIDUAL,2019
6837131,8459196,10400,10400,10400.0,36 months,12.35,347.17,B,B4,7 years,RENT,42000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,32.18,0,01/05/2002,1,32,9,29,2969.63,2969.63,9373.59,9373.59,7430.37,1943.22,0.0,0.0,0.0,01/12/2021,347.17,01/01/2022,0.0,1,INDIVIDUAL,2019
6836977,8459045,16000,16000,15950.0,36 months,7.9,500.65,A,A4,4 years,MORTGAGE,45800.0,Not Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,27.28,0,01/08/1999,0,59,9,21,4832.22,4817.11,13013.72,12973.07,11167.78,1845.94,0.0,0.0,0.0,01/10/2021,500.65,01/01/2022,0.0,1,INDIVIDUAL,2019
6836591,8458695,12000,12000,12000.0,36 months,13.507328482328484,421.18,C,C4,7 years,RENT,50000.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,23.83,0,01/06/2001,0,31,5,7,3921.14,3921.14,10949.78,10949.78,8078.86,2870.92,0.0,0.0,0.0,01/10/2021,421.18,01/01/2022,0.0,1,INDIVIDUAL,2019
6824893,8447027,24000,24000,24000.0,36 months,14.33,824.12,C,C2,< 1 year,RENT,67300.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,21.45,0,01/09/2003,0,31,10,25,7107.54,7107.54,22251.24,22251.24,16892.46,5358.78,0.0,0.0,0.0,01/01/2022,824.12,01/01/2022,0.0,1,INDIVIDUAL,2019
6817136,8439180,10000,10000,10000.0,36 months,13.507328482328484,364.29,D,D2,7 years,OWN,35000.0,Not Verified,2019-11-01,Late (31-120 days),n,other,19.27,0,01/06/1978,0,39,5,10,4554.45,4554.45,8043.25,8043.25,5445.55,2597.7,0.0,0.0,0.0,01/10/2021,364.29,01/01/2022,0.0,1,INDIVIDUAL,2019
6815727,8437837,25450,25450,25450.0,60 months,16.78,629.5,C,C5,5 years,RENT,57200.0,Verified,2019-09-01,Late (31-120 days),n,credit_card,27.17,0,01/08/1998,1,31,17,53,17328.57,17328.57,15737.2,15737.2,8121.43,7615.77,0.0,0.0,0.0,01/10/2021,629.5,01/01/2022,0.0,1,INDIVIDUAL,2019
6814876,8437024,17000,17000,17000.0,36 months,20.31,634.47,D,D5,10+ years,OWN,72000.0,Verified,2019-09-01,Late (16-30 days),n,small_business,11.85,0,01/11/2002,1,30,7,14,4720.86,4720.86,17761.66,17761.66,12279.14,5482.52,0.0,0.0,0.0,01/01/2022,634.47,01/01/2022,0.0,1,INDIVIDUAL,2019
6814763,8436909,24575,12000,24575.0,60 months,15.88,596.06,C,C4,10+ years,RENT,55000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,23.96,1,01/01/1999,0,9,6,19,16371.27,16371.27,16029.96,16029.96,8203.73,7647.43,178.8,0.0,0.0,01/12/2021,609.7,01/01/2022,0.0,1,INDIVIDUAL,2019
6807895,8429930,20000,20000,20000.0,36 months,17.56,718.65,D,D1,3 years,MORTGAGE,70000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,18.51,0,01/01/1987,0,31,7,16,6648.25,6648.25,18683.05,18683.05,13351.75,5331.3,0.0,0.0,0.0,01/11/2021,718.65,01/01/2022,0.0,1,INDIVIDUAL,2019
6788277,8410314,12000,12000,12000.0,60 months,24.89,351.45,F,F4,10+ years,RENT,75000.0,Source Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,26.91,0,01/02/1992,0,31,11,20,8338.07,8338.07,9488.25,9488.25,3661.93,5826.32,0.0,0.0,0.0,01/11/2021,351.45,01/01/2022,0.0,1,INDIVIDUAL,2019
6786993,8409064,28000,28000,28000.0,36 months,12.35,934.69,B,B4,10+ years,MORTGAGE,130000.0,Source Verified,2019-09-01,Late (31-120 days),n,credit_card,12.7,0,01/06/1991,0,40,10,20,10500.76,10500.76,22432.31,22432.31,17499.24,4933.07,0.0,0.0,0.0,01/09/2021,934.69,01/01/2022,0.0,1,INDIVIDUAL,2019
6786340,8408447,12000,12000,12000.0,36 months,13.68,408.27,C,C1,10+ years,RENT,38000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,12.92,1,01/03/1992,0,20,9,20,4198.62,4198.62,10206.33,10206.33,7801.38,2404.95,0.0,0.0,0.0,01/11/2021,408.27,01/01/2022,0.0,1,INDIVIDUAL,2019
6785968,8408084,16000,16000,16000.0,60 months,20.8,431.06,E,E1,10+ years,MORTGAGE,150000.0,Source Verified,2019-08-01,Late (31-120 days),n,home_improvement,10.95,0,01/09/1989,2,53,12,29,11004.57,11004.57,11229.11,11229.11,4995.43,6212.13,21.55,0.0,0.0,01/11/2021,431.06,01/01/2022,0.0,1,INDIVIDUAL,2019
6755115,8357268,20000,20000,19975.0,36 months,13.05,674.37,B,B5,10+ years,OWN,68000.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,11.98,0,01/10/1991,1,66,10,27,6959.37,6950.66,16853.91,16832.85,13040.63,3813.28,0.0,0.0,0.0,01/10/2021,674.37,01/11/2021,0.0,1,INDIVIDUAL,2019
6737259,8339543,12000,12000,12000.0,60 months,14.33,281.28,C,C2,10+ years,RENT,86700.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,24.5,0,01/07/1998,0,26,8,29,7822.15,7822.15,7313.28,7313.28,4177.85,3135.43,0.0,0.0,0.0,01/11/2021,281.28,01/01/2022,0.0,1,INDIVIDUAL,2019
7665086,8337771,35000,35000,35000.0,60 months,21.0,946.87,E,E1,3 years,MORTGAGE,110000.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,13.87,1,01/06/1984,3,23,22,43,25146.07,25146.07,22724.76,22724.76,9853.93,12870.83,0.0,0.0,0.0,01/12/2021,946.87,01/01/2022,0.0,1,INDIVIDUAL,2019
6729198,8331509,8875,8875,8875.0,36 months,11.55,292.88,B,B3,8 years,RENT,35000.0,Not Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,18.96,0,01/06/2003,0,31,10,21,2780.41,2780.41,7626.01,7626.01,6094.59,1531.42,0.0,0.0,0.0,01/11/2021,305.57,01/01/2022,0.0,1,INDIVIDUAL,2019
6727203,8329492,15000,15000,15000.0,60 months,14.33,351.6,C,C2,4 years,MORTGAGE,60000.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,16.96,0,01/06/1999,1,40,13,21,9779.96,9779.96,9137.1,9137.1,5220.04,3917.06,0.0,0.0,0.0,01/10/2021,351.6,01/01/2022,0.0,1,INDIVIDUAL,2019
6726725,8329022,20000,12000,20000.0,36 months,13.507328482328484,468.8,C,C2,9 years,RENT,75000.0,Verified,2019-08-01,Late (31-120 days),n,debt_consolidation,14.14,0,01/11/2001,1,31,10,24,13037.1,13037.1,12188.44,12188.44,6962.9,5225.54,0.0,0.0,0.0,01/10/2021,468.8,01/01/2022,0.0,1,INDIVIDUAL,2019
6726625,8328926,17625,17625,17625.0,60 months,13.507328482328484,395.19,B,B4,4 years,MORTGAGE,75000.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,31.94,0,01/03/1990,1,31,14,25,11565.25,11565.25,9878.85,9878.85,6059.75,3819.1,0.0,0.0,0.0,01/09/2021,395.19,01/01/2022,0.0,1,INDIVIDUAL,2019
6725903,8328179,8175,8175,8175.0,36 months,13.507328482328484,272.9,B,B4,10+ years,RENT,28757.0,Verified,2019-08-01,Late (31-120 days),n,credit_card,17.99,0,01/06/2001,0,67,6,9,2825.92,2825.92,6820.28,6820.28,5349.08,1471.2,0.0,0.0,0.0,01/09/2021,272.9,01/01/2022,0.0,1,INDIVIDUAL,2019
